,y_true,y_pred,y_pred_proba
0,1,0,0.27536577
0,1,0,0.38739738
0,1,0,0.38739738
0,1,0,0.28300893
0,1,0,0.34298417
0,1,0,0.34298417
0,1,0,0.34298417
0,1,0,0.28300893
0,1,0,0.24951825
0,1,0,0.3323008
0,1,0,0.19794154
0,1,0,0.19794154
0,1,0,0.23794222
0,1,0,0.25628403
0,1,0,0.26980016
0,1,0,0.25628403
0,1,0,0.26529774
0,1,0,0.37535495
0,1,0,0.38181943
0,1,0,0.38181943
0,1,0,0.38181943
0,1,0,0.4496038
0,1,1,0.5720379
0,1,1,0.5026524
0,1,1,0.5829733
0,1,1,0.5974263
0,1,1,0.5974263
0,1,1,0.52876604
0,1,0,0.41248944
0,1,0,0.32018405
0,1,0,0.22059077
0,1,0,0.2104877
0,1,0,0.20313591
0,1,0,0.20313591
0,1,0,0.20313591
0,1,1,0.5333301
0,1,0,0.49569649
0,1,1,0.50046
0,1,1,0.6141731
0,1,1,0.73298866
0,1,1,0.73298866
0,1,1,0.73298866
0,1,1,0.73298866
0,1,1,0.54071933
0,1,1,0.54822993
0,1,1,0.6386263
0,1,1,0.7897413
0,1,1,0.7999088
0,1,1,0.7779276
0,1,1,0.82703185
0,1,1,0.78392917
0,1,1,0.78392917
0,1,1,0.7731799
0,1,1,0.7562997
0,1,1,0.7676085
0,1,0,0.45161843
0,1,0,0.48689938
0,1,0,0.25883687
0,1,0,0.43135363
0,1,1,0.53916967
0,1,1,0.5990817
0,1,1,0.6196687
0,1,1,0.6196687
0,1,1,0.6034362
0,1,1,0.59616727
0,1,1,0.6176055
0,1,1,0.59616727
0,1,1,0.6185449
0,1,1,0.6185449
0,1,1,0.66544145
0,1,1,0.6484835
0,1,1,0.6484835
0,1,1,0.6254051
0,1,1,0.60317177
0,1,1,0.70605767
0,1,0,0.40324673
0,1,1,0.54113275
0,1,1,0.53374535
0,1,1,0.5222021
0,1,0,0.48988852
0,1,1,0.72947055
0,1,1,0.72947055
0,1,1,0.70417154
0,1,1,0.7098634
0,1,1,0.68226606
0,1,1,0.78134245
0,1,1,0.64423263
0,1,1,0.64423263
0,1,1,0.75421077
0,1,1,0.66544145
0,1,1,0.66544145
0,1,1,0.5920852
0,1,1,0.5847514
0,1,1,0.5847514
0,1,1,0.5847514
0,1,1,0.5745684
0,1,1,0.5745684
0,1,0,0.45666304
0,1,0,0.42066023
0,1,0,0.42066023
0,1,0,0.42805746
0,1,0,0.38870504
0,1,0,0.32305428
0,1,1,0.5593241
0,1,1,0.5154819
0,1,1,0.588095
0,1,1,0.588095
0,1,1,0.6109917
0,1,1,0.5646609
0,1,0,0.49731636
0,1,0,0.4897471
0,1,0,0.3002566
0,1,1,0.58025384
0,1,0,0.46637237
0,1,0,0.46637237
0,1,0,0.46637237
0,1,0,0.46637237
0,1,0,0.44139668
0,1,1,0.67309344
0,1,1,0.67309344
0,1,1,0.657581
0,1,1,0.657581
0,1,1,0.657581
0,1,1,0.7501708
0,1,1,0.63589185
0,1,0,0.4684862
0,1,0,0.18559244
0,1,1,0.50285023
0,1,0,0.4412259
0,1,0,0.47820428
0,1,0,0.47820428
0,1,0,0.47079456
0,1,0,0.46248272
0,1,1,0.6383732
0,1,1,0.6938444
0,1,1,0.6701404
0,1,1,0.6701404
0,1,1,0.72548
0,1,1,0.5835218
0,1,1,0.5647948
0,1,1,0.5512086
0,1,1,0.5512086
0,1,1,0.5512086
0,1,1,0.5857934
0,1,0,0.48134273
0,1,1,0.5899557
0,1,1,0.6481399
0,1,1,0.62752616
0,1,1,0.6998074
0,1,0,0.42587405
0,1,0,0.42587405
0,1,0,0.4664603
0,1,0,0.31864938
0,1,0,0.38581884
0,1,0,0.30905157
0,1,0,0.39498794
0,1,0,0.19812663
0,1,0,0.08771877
0,1,0,0.07523666
0,1,0,0.12544528
0,1,0,0.15945561
0,1,0,0.15945561
0,1,0,0.15945561
0,1,0,0.3595335
0,1,1,0.51152724
0,1,0,0.49678817
0,1,0,0.25975963
0,1,0,0.2754464
0,1,1,0.5297207
0,1,1,0.62556934
0,1,1,0.7094351
0,1,1,0.7094351
0,1,1,0.7001204
0,1,0,0.45843816
0,1,0,0.42175886
0,1,0,0.49173766
0,1,1,0.50098854
0,1,0,0.47367933
0,1,0,0.27890772
0,1,0,0.374101
0,1,0,0.32881698
0,1,1,0.65781593
0,1,1,0.6684141
0,1,1,0.6483437
0,1,1,0.63212514
0,1,1,0.63212514
0,1,1,0.6833111
0,1,0,0.49504226
0,1,1,0.62064177
0,1,1,0.6701404
0,1,1,0.6701404
0,1,1,0.6701404
0,1,1,0.6629308
0,1,1,0.6629308
0,1,1,0.58106446
0,1,1,0.5256647
0,1,0,0.44294629
0,1,0,0.4573517
0,1,1,0.6165645
0,1,1,0.5952561
0,1,1,0.5952561
0,1,1,0.62551427
0,1,1,0.5794347
0,1,1,0.7098867
0,1,1,0.6324149
0,1,1,0.6324149
0,1,1,0.6324149
0,1,1,0.66049045
0,1,1,0.6331663
0,1,0,0.48731515
0,1,0,0.2959669
0,1,0,0.29704463
0,1,0,0.2183388
0,1,0,0.2183388
0,1,0,0.2183388
0,1,0,0.2183388
0,1,0,0.31732935
0,1,0,0.4640528
0,1,1,0.6058229
0,1,1,0.6058229
0,1,1,0.5794347
0,1,1,0.5794347
0,1,1,0.6483437
0,1,1,0.6468163
0,1,1,0.612072
0,1,1,0.57912874
0,1,1,0.6055231
0,1,1,0.6055231
0,1,1,0.65476656
0,1,1,0.65476656
0,1,1,0.65476656
0,1,1,0.7546396
0,1,1,0.75747675
0,1,1,0.543962
0,1,0,0.48700237
0,1,0,0.40353352
0,1,1,0.626183
0,1,1,0.7354216
0,1,1,0.7525359
0,1,1,0.7525359
0,1,1,0.60968286
0,1,1,0.60759985
0,1,0,0.45324835
0,1,1,0.6855797
0,1,1,0.7211949
0,1,1,0.77381116
0,1,1,0.77381116
0,1,1,0.8005142
0,1,1,0.81579787
0,1,1,0.7547444
0,1,1,0.729791
0,1,1,0.77929443
0,1,1,0.77929443
0,1,1,0.77453196
0,1,1,0.77453196
0,1,1,0.7319358
0,1,1,0.75126433
0,1,1,0.8082893
0,1,1,0.79943377
0,1,1,0.6853362
0,1,1,0.71253395
0,1,1,0.6553433
0,1,1,0.7103864
0,1,1,0.6801698
0,1,1,0.7161627
0,1,1,0.681193
0,1,1,0.704453
0,1,1,0.5612213
0,1,1,0.5521003
0,1,1,0.5379183
0,1,1,0.69173616
0,1,1,0.69173616
0,1,1,0.69173616
0,1,1,0.6168666
0,1,1,0.6456983
0,1,1,0.5601515
0,1,1,0.590463
0,1,1,0.590463
0,1,1,0.590463
0,1,1,0.6880286
0,1,1,0.6095951
0,1,1,0.66648966
0,1,1,0.6948445
0,1,1,0.6385631
0,1,1,0.66927135
0,1,1,0.6897064
0,1,1,0.65441763
0,1,1,0.65441763
0,1,1,0.65441763
0,1,1,0.6481771
0,1,1,0.6481771
0,1,1,0.5513578
0,1,1,0.5088963
0,1,1,0.5077463
0,1,1,0.5385633
0,1,0,0.4829914
0,1,1,0.51831675
0,1,0,0.41131514
0,1,0,0.37850758
0,1,0,0.40937024
0,1,0,0.3545347
0,1,0,0.38465244
0,1,1,0.5927606
0,1,1,0.573445
0,1,1,0.573445
0,1,1,0.573445
0,1,1,0.55148345
0,1,1,0.573445
0,1,0,0.47095218
0,1,0,0.3060548
0,1,1,0.6177504
0,1,1,0.6177504
0,1,0,0.38917825
0,1,1,0.58665645
0,1,1,0.6524263
0,1,1,0.75373036
0,1,1,0.7481728
0,1,1,0.7481728
0,1,1,0.77623683
0,1,1,0.7043471
0,1,1,0.70657295
0,1,1,0.6998209
0,1,1,0.60409725
0,1,1,0.6147595
0,1,1,0.6147595
0,1,1,0.679183
0,1,1,0.66338646
0,1,0,0.2262051
0,1,0,0.3390679
0,1,0,0.30796087
0,1,0,0.18617679
0,1,0,0.2314489
0,1,0,0.26428306
0,1,1,0.5847076
0,1,0,0.31085208
0,1,0,0.31085208
0,1,1,0.646618
0,1,1,0.65738237
0,1,1,0.65738237
0,1,1,0.60496306
0,1,0,0.4962187
0,1,1,0.5712951
0,1,0,0.40201265
0,1,0,0.420558
0,1,1,0.5006499
0,1,1,0.5182473
0,1,1,0.66059524
0,1,1,0.6449795
0,1,1,0.52795714
0,1,1,0.53304666
0,1,1,0.53304666
0,1,1,0.53304666
0,1,1,0.53304666
0,1,1,0.53304666
0,1,0,0.30742714
0,1,0,0.4600228
0,1,0,0.4600228
0,1,0,0.38143328
0,1,0,0.38143328
0,1,0,0.38143328
0,1,0,0.28395826
0,1,0,0.38823527
0,1,0,0.38823527
0,1,1,0.54521376
0,1,0,0.47470093
0,1,0,0.47470093
0,1,0,0.4726293
0,1,1,0.64451337
0,1,1,0.58153844
0,1,1,0.58153844
0,1,1,0.6619228
0,1,1,0.6773351
0,1,1,0.6440126
0,1,1,0.641932
0,1,1,0.641932
0,1,1,0.641932
0,1,1,0.64886224
0,1,1,0.64886224
0,1,1,0.64886224
0,1,0,0.44876903
0,1,0,0.31478694
0,1,0,0.41592857
0,1,1,0.66934043
0,1,1,0.67982656
0,1,1,0.5652976
0,1,1,0.5652976
0,1,1,0.6429935
0,1,1,0.51713026
0,1,0,0.24474585
0,1,0,0.2407984
0,1,0,0.42298543
0,1,0,0.42942443
0,1,0,0.36635455
0,1,1,0.57025504
0,1,1,0.57025504
0,1,1,0.60922176
0,1,1,0.7222919
0,1,1,0.5092477
0,1,0,0.4105152
0,1,1,0.5670218
0,1,1,0.58373433
0,1,1,0.58373433
0,1,1,0.64969146
0,1,1,0.6338929
0,1,1,0.5680674
0,1,0,0.41405946
0,1,0,0.41405946
0,1,0,0.41405946
0,1,0,0.45776197
0,1,1,0.5085131
0,1,1,0.50486696
0,1,1,0.5968796
0,1,1,0.5968796
0,1,1,0.5968796
0,1,1,0.5933648
0,1,1,0.56977934
0,1,0,0.46780646
0,1,1,0.6029214
0,1,1,0.6554573
0,1,1,0.6554573
0,1,1,0.75141317
0,1,1,0.75141317
0,1,1,0.74266064
0,1,1,0.7556535
0,1,1,0.53451043
0,1,0,0.34787017
0,1,0,0.2995282
0,1,0,0.27710253
0,1,0,0.3074615
0,1,0,0.21905482
0,1,0,0.16233324
0,1,0,0.1885052
0,1,1,0.5727242
0,1,1,0.5727242
0,1,1,0.5727242
0,1,1,0.5727242
0,1,1,0.5727242
0,1,1,0.64614534
0,1,1,0.59445536
0,1,1,0.59445536
0,1,1,0.57586265
0,1,0,0.4589836
0,1,0,0.28362548
0,1,0,0.38523683
0,1,0,0.38523683
0,1,0,0.40353048
0,1,0,0.40353048
0,1,0,0.43670723
0,1,1,0.5381336
0,1,1,0.51657623
0,1,0,0.45637655
0,1,1,0.51657623
0,1,1,0.51657623
0,1,0,0.45265043
0,1,1,0.51590824
0,1,1,0.6125377
0,1,1,0.6449795
0,1,0,0.2974254
0,1,1,0.5445932
0,1,1,0.56351763
0,1,1,0.5836434
0,1,0,0.37910795
0,1,1,0.5023583
0,1,0,0.37608832
0,1,0,0.20967966
0,1,0,0.2248767
0,1,0,0.42656562
0,1,0,0.29466656
0,1,0,0.39171475
0,1,0,0.36136872
0,1,0,0.40948403
0,1,0,0.37122905
0,1,0,0.48245394
