,dns_interlog_time_q1,dns_interlog_time_q2,dns_interlog_time_q3,dns_interlog_time_q4,dns_interlog_time_q5,ssl_interlog_time_q1,ssl_interlog_time_q2,ssl_interlog_time_q3,ssl_interlog_time_q4,ssl_interlog_time_q5,http_interlog_time_q1,http_interlog_time_q2,http_interlog_time_q3,http_interlog_time_q4,http_interlog_time_q5,mean_interlog_time_dns_interlog_time,std_interlog_time_dns_interlog_time,mean_interlog_time_ssl_interlog_time,std_interlog_time_ssl_interlog_time,mean_interlog_time_http_interlog_time,std_interlog_time_http_interlog_time,dns_protocol_tcp_ratio,dns_common_tcp_ports_ratio,dns_common_udp_ports_ratio,dns_rcode_error_ratio,dns_rcode_nxdomain_ratio,dns_rcode_noauth_ratio,dns_rcode_refused_ratio,dns_rcode_notzone_ratio,dns_authoritative_ans_ratio,dns_recursion_desired_ratio,dns_rejected_ratio,dns_truncation_ratio,dns_mean_TTL,dns_len_TTL,dns_qtype_obsolete_ratio,dns_non_reserved_srcport_ratio,dns_non_reserved_dstport_ratio,dns_usual_dns_srcport_ratio,dns_usual_dns_dstport_ratio,dns_shorturl_ratio,dns_compromised_domain_ratio,dns_compromised_dstip_ratio,dns_socialmedia_ratio,ssl_version_ratio_v10,ssl_version_ratio_v20,ssl_version_ratio_v30,ssl_established_ratio,ssl_compromised_dst_ip_ratio,ssl_resumed_ratio,ssl_validation_status_ratio,ssl_curve_standard_ratio,ssl_last_alert_ratio,http_request_body_len_ratio,http_response_body_len_ratio,http_method_get_ratio,http_method_post_ratio,http_method_head_ratio,http_method_put_ratio,http_status_200_ratio,http_status_400_ratio,http_private_con_ratio,http_compromised_dstip_ratio,http_version_obsolete_ratio,smtp_in_mean_hops,smtp_subject_num_words,smtp_subject_num_characters,smtp_subject_richness,smtp_subject_in_phishing_words,smtp_in_is_reply,smtp_in_is_forwarded,smtp_in_is_normal,smtp_in_is_spam,smtp_in_files,smtp_in_hazardous_extensions,non_working_days_dns,non_working_days_http,non_working_days_ssl,non_working_hours_dns,non_working_hours_http,non_working_hours_ssl,GroundTruth,Predicted
1880,0.0,0.0,0.0,0.0,0.0,197.0,0.0,0.0,0.0,0.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,8.28251269035533,0.0,35.947272727272725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.45588235294117646,0.0,0.3137254901960784,0.9222494553376906,0.12602124183006536,0.0,0.0,6802.117647058823,0.8235294117647058,0.0,0.17647058823529413,0.0,0.47058823529411764,0.35294117647058826,8.294117647058824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
1881,0.0,0.0,0.0,0.0,0.0,130.0,0.0,0.0,0.0,0.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,8.177861538461539,0.0,35.947272727272725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.47761194029850745,0.0,0.3208955223880597,0.8816334991708126,0.19185323383084577,0.0,0.0,7631.333333333333,0.8,0.0,0.2,0.0,0.4666666666666667,0.3333333333333333,9.133333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
1882,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,7.8062096774193535,0.0,19.810111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4375,0.0,0.359375,0.8888888888888888,0.3333333333333333,0.0,0.0,10327.545454545454,0.7272727272727273,0.0,0.2727272727272727,0.0,0.5454545454545454,0.36363636363636365,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
1883,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.002809523809524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7391304347826086,0.0,0.6956521739130435,0.5,0.7777777777777778,0.0,0.0,5140.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,22.0,133.5,0.1647940074906367,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
1884,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.23825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7804878048780488,0.0,0.7073170731707317,0.7195121951219512,0.8021680216802167,0.0,0.0,5140.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,22.0,133.5,0.1647940074906367,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
1885,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5678666666666663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8333333333333334,0.0,0.7222222222222222,1.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
1886,0.0,0.0,0.0,0.0,0.0,125.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9504559999999995,0.0,6.285696428571429,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,60.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.40601503759398494,0.0,0.5939849624060151,0.44,0.693069306930693,0.0,55.278688524590166,175483.55737704918,0.9672131147540983,0.01639344262295082,0.01639344262295082,0.0,0.6885245901639344,0.0,60.83606557377049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
1887,4.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,0.0,1.19975,0.0,4.5386066666666665,0.0,4.1114186046511625,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,60.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.42857142857142855,0.0,0.6011904761904762,0.34833333333333333,0.6573755201607117,0.0,31.514018691588785,100268.2336448598,0.9813084112149533,0.009345794392523364,0.009345794392523364,0.0,0.411214953271028,0.0,54.45794392523364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
1888,12.0,0.0,0.0,0.0,0.0,161.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,4.73675,0.0,4.727832298136645,0.0,4.594333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,60.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.43646408839779005,0.0,0.574585635359116,0.3951381215469614,0.6245253446795556,0.0,119.36283185840708,94982.20353982301,0.9469026548672567,0.04424778761061947,0.008849557522123894,0.0,0.4247787610619469,0.0,51.88495575221239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
1889,12.0,0.0,0.0,0.0,0.0,179.0,1.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,0.0,4.73675,0.0,5.911377777777776,0.0,5.311076923076923,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,60.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.41089108910891087,0.0,0.5346534653465347,0.4580198019801981,0.6115796405297008,0.0,116.27586206896552,92589.14655172414,0.9482758620689655,0.04310344827586207,0.008620689655172414,0.0,0.4396551724137931,0.0,50.62068965517241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
1890,12.0,0.0,0.0,0.0,0.0,54.0,1.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,4.73675,0.0,12.640745454545456,0.0,3.7516857142857143,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,60.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.42028985507246375,0.0,0.42028985507246375,0.4927536231884058,0.45450535601764336,0.0,183.92727272727274,651.709090909091,0.9272727272727272,0.07272727272727272,0.0,0.0,0.16363636363636364,0.0,39.29090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
1891,8.0,0.0,0.0,0.0,0.0,29.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,6.505250000000001,0.0,12.775233333333334,0.0,25.9452,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,60.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3235294117647059,0.0,0.20588235294117646,1.0,0.3852941176470588,0.0,1124.0,1293.3333333333333,0.5555555555555556,0.4444444444444444,0.0,0.0,0.7777777777777778,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
1892,0.0,0.0,0.0,0.0,0.0,18.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.940368421052632,0.0,69.818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.19047619047619047,0.0,0.19047619047619047,1.0,0.5,0.0,0.0,2450.6666666666665,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
1893,2.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.885,0.0,2.3283400000000003,0.0,12.251399999999997,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,207.08333333333334,2.25,0.25,1.0,0.75,0.75,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3185840707964602,0.0,0.7256637168141593,0.5,0.8478260869565217,0.0,0.0,164554.29411764705,1.0,0.0,0.0,0.0,0.29411764705882354,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
1894,2.0,0.0,0.0,0.0,0.0,130.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.885,0.0,6.34756923076923,0.0,10.813176470588234,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.6,0.2,0.0,0.0,173.46666666666667,2.6,0.2,1.0,0.6,0.6,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3401360544217687,0.0,0.6666666666666666,0.4768707482993197,0.8367642709257616,0.0,0.0,134595.2857142857,1.0,0.0,0.0,0.0,0.42857142857142855,0.0,14.523809523809524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
1895,2.0,0.0,0.0,0.0,0.0,166.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.885,0.0,8.57943373493976,0.0,9.71657894736842,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.6,0.2,0.0,0.0,173.46666666666667,2.6,0.2,1.0,0.6,0.6,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.37967914438502676,0.0,0.6844919786096256,0.37486631016042776,0.8552268703163844,0.0,0.0,113110.6,1.0,0.0,0.0,0.0,0.44,0.0,12.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
1896,2.0,0.0,0.0,0.0,0.0,189.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.885,0.0,9.679391534391536,0.0,9.71657894736842,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.6,0.2,0.0,0.0,173.46666666666667,2.6,0.2,1.0,0.6,0.6,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.38497652582159625,0.0,0.6525821596244131,0.45117370892018777,0.8447296936580464,0.0,124.88888888888889,104810.62962962964,0.9259259259259259,0.07407407407407407,0.0,0.0,0.4444444444444444,0.0,12.037037037037036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
1897,2.0,0.0,0.0,0.0,0.0,194.0,1.0,1.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.885,0.0,12.180306122448982,0.0,9.71657894736842,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.6,0.2,0.0,0.0,173.46666666666667,2.6,0.2,1.0,0.6,0.6,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3963963963963964,0.0,0.6486486486486487,0.43288288288288285,0.8442676790502878,0.0,120.42857142857143,101093.82142857143,0.9285714285714286,0.07142857142857142,0.0,0.0,0.4642857142857143,0.0,11.642857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
1898,2.0,0.0,0.0,0.0,0.0,209.0,3.0,1.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.885,0.0,13.730333333333336,0.0,9.71657894736842,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.6,0.2,0.0,0.0,173.46666666666667,2.6,0.2,1.0,0.6,0.6,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4256198347107438,0.0,0.6611570247933884,0.3971074380165289,0.8571381187981979,0.0,116.27586206896552,97607.8275862069,0.9310344827586207,0.06896551724137931,0.0,0.0,0.4482758620689655,0.0,11.275862068965518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
1899,0.0,0.0,0.0,0.0,0.0,157.0,4.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,19.99983333333333,0.0,0.15983333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,39.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5604395604395604,0.0,0.6538461538461539,0.43598901098901094,0.878637174791021,0.0,210.75,2075.25,0.875,0.125,0.0,0.0,0.5,0.0,3.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
1901,0.0,0.0,0.0,0.0,0.0,230.0,4.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,13.430540425531914,0.0,4.7225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6075471698113207,0.0,0.7283018867924528,0.7638364779874214,0.894631596321506,0.0,198.35294117647058,14551.117647058823,0.8823529411764706,0.11764705882352941,0.0,0.0,0.23529411764705882,0.058823529411764705,4.647058823529412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
1904,0.0,0.0,0.0,0.0,0.0,315.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,10.124427215189876,0.0,7.007777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6347826086956522,0.0,0.7275362318840579,0.8649758454106279,0.9019994585988018,0.0,0.0,132365.5,1.0,0.0,0.0,0.0,0.1875,0.125,5.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
1905,0.0,0.0,0.0,0.0,0.0,377.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,8.444912466843501,0.0,47.26233333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6666666666666666,0.0,0.7696078431372549,0.9183006535947712,0.9038357892098057,0.0,0.0,132365.5,1.0,0.0,0.0,0.0,0.1875,0.125,5.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
1906,0.0,0.0,0.0,0.0,0.0,373.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,8.562117962466488,0.0,47.26233333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7075,0.0,0.7875,0.9675,0.912850294078183,0.0,0.0,140940.6,1.0,0.0,0.0,0.0,0.2,0.06666666666666667,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
1907,4.0,0.0,0.0,0.0,0.0,345.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,3.824,0.0,9.064040462427746,0.0,56.06850000000001,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,60.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7295081967213115,0.0,0.8142076502732241,0.9644808743169399,0.9120420918276121,0.0,0.0,133843.7142857143,1.0,0.0,0.0,0.0,0.14285714285714285,0.07142857142857142,5.285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
1908,4.0,0.0,0.0,0.0,0.0,296.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,3.824,0.0,8.821602693602692,0.0,56.06850000000001,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,60.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.732484076433121,0.0,0.8407643312101911,1.0,0.9181764509837772,0.0,0.0,133843.7142857143,1.0,0.0,0.0,0.0,0.14285714285714285,0.07142857142857142,5.285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
1909,4.0,0.0,0.0,0.0,0.0,243.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,3.824,0.0,8.642631147540984,0.0,60.46542857142857,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,60.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7567567567567568,0.0,0.8803088803088803,1.0,0.9175656790427179,0.0,0.0,42.81818181818182,1.0,0.0,0.0,0.0,0.09090909090909091,0.0,5.909090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
1910,4.0,0.0,0.0,0.0,0.0,217.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,3.824,0.0,7.305692660550459,0.0,60.46542857142857,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,60.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7662337662337663,0.0,0.9004329004329005,1.0,0.9185929238853613,0.0,0.0,42.81818181818182,1.0,0.0,0.0,0.0,0.09090909090909091,0.0,5.909090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
1911,4.0,0.0,0.0,0.0,0.0,107.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,3.824,0.0,9.814648148148148,0.0,12.170399999999999,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,60.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7739130434782608,0.0,0.9043478260869565,1.0,0.9246164151966569,0.0,0.0,67.28571428571429,1.0,0.0,0.0,0.0,0.14285714285714285,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
1912,4.0,0.0,0.0,0.0,0.0,57.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,3.824,0.0,8.625689655172414,0.0,12.170399999999999,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,60.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7903225806451613,0.0,0.9354838709677419,1.0,0.896551724137931,0.0,0.0,67.28571428571429,1.0,0.0,0.0,0.0,0.14285714285714285,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
1913,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,60.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
1914,2.0,0.0,0.0,1.0,0.0,194.0,0.0,0.0,0.0,0.0,70.0,1.0,0.0,0.0,0.0,128.36933333333334,0.0,2.3810154639175254,0.0,6.349267605633802,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.0,82.3,2.4,0.2,1.0,0.4,0.4,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.42857142857142855,0.0,0.7389162561576355,0.56,0.8439306358381503,0.0,0.0,42292.16049382716,0.9629629629629629,0.0,0.037037037037037035,0.0,0.8024691358024691,0.0,80.64197530864197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,1,0
1915,2.0,0.0,0.0,1.0,0.0,290.0,0.0,0.0,0.0,0.0,70.0,1.0,0.0,0.0,0.0,128.36933333333334,0.0,3.0982103448275864,0.0,6.349267605633802,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.0,82.3,2.4,0.2,1.0,0.4,0.4,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4470198675496689,0.0,0.7284768211920529,0.7042384105960265,0.8652911227653792,0.0,0.0,42292.16049382716,0.9629629629629629,0.0,0.037037037037037035,0.0,0.8024691358024691,0.0,80.64197530864197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.0,0.0,0.0,1,0
1916,2.0,0.0,0.0,1.0,0.0,390.0,0.0,0.0,0.0,0.0,70.0,1.0,0.0,0.0,0.0,128.36933333333334,0.0,3.629746153846154,0.0,6.349267605633802,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.0,82.3,2.4,0.2,1.0,0.4,0.4,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.7560975609756098,0.7821463414634147,0.8812632172564501,0.0,0.0,42292.16049382716,0.9629629629629629,0.0,0.037037037037037035,0.0,0.8024691358024691,0.0,80.64197530864197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.5,0.0,0.0,0.0,1,0
