,dns_interlog_time_q1,dns_interlog_time_q2,dns_interlog_time_q3,dns_interlog_time_q4,dns_interlog_time_q5,ssl_interlog_time_q1,ssl_interlog_time_q2,ssl_interlog_time_q3,ssl_interlog_time_q4,ssl_interlog_time_q5,http_interlog_time_q1,http_interlog_time_q2,http_interlog_time_q3,http_interlog_time_q4,http_interlog_time_q5,mean_interlog_time_dns_interlog_time,std_interlog_time_dns_interlog_time,mean_interlog_time_ssl_interlog_time,std_interlog_time_ssl_interlog_time,mean_interlog_time_http_interlog_time,std_interlog_time_http_interlog_time,dns_protocol_tcp_ratio,dns_common_tcp_ports_ratio,dns_common_udp_ports_ratio,dns_rcode_error_ratio,dns_rcode_nxdomain_ratio,dns_rcode_noauth_ratio,dns_rcode_refused_ratio,dns_rcode_notzone_ratio,dns_authoritative_ans_ratio,dns_recursion_desired_ratio,dns_rejected_ratio,dns_truncation_ratio,dns_mean_TTL,dns_len_TTL,dns_qtype_obsolete_ratio,dns_non_reserved_srcport_ratio,dns_non_reserved_dstport_ratio,dns_usual_dns_srcport_ratio,dns_usual_dns_dstport_ratio,dns_shorturl_ratio,dns_compromised_domain_ratio,dns_compromised_dstip_ratio,dns_socialmedia_ratio,ssl_version_ratio_v10,ssl_version_ratio_v20,ssl_version_ratio_v30,ssl_established_ratio,ssl_compromised_dst_ip_ratio,ssl_resumed_ratio,ssl_validation_status_ratio,ssl_curve_standard_ratio,ssl_last_alert_ratio,http_request_body_len_ratio,http_response_body_len_ratio,http_method_get_ratio,http_method_post_ratio,http_method_head_ratio,http_method_put_ratio,http_status_200_ratio,http_status_400_ratio,http_private_con_ratio,http_compromised_dstip_ratio,http_version_obsolete_ratio,smtp_in_mean_hops,smtp_subject_num_words,smtp_subject_num_characters,smtp_subject_richness,smtp_subject_in_phishing_words,smtp_in_is_reply,smtp_in_is_forwarded,smtp_in_is_normal,smtp_in_is_spam,smtp_in_files,smtp_in_hazardous_extensions,non_working_days_dns,non_working_days_http,non_working_days_ssl,non_working_hours_dns,non_working_hours_http,non_working_hours_ssl
0,0.0,0.0,0.0,0.0,0.0,107.0,3.0,1.0,0.0,0.0,12.0,0.0,1.0,1.0,0.0,0.0,0.0,23.507108108108103,0.0,70.96921428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4,0.0,0.672,0.704,0.8599383458646617,0.0,0.0,4028.346153846154,0.8846153846153846,0.0,0.11538461538461539,0.0,0.38461538461538464,0.34615384615384615,7.923076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,146.0,3.0,1.0,0.0,0.0,65.0,1.0,1.0,1.0,0.0,0.0,0.0,18.382586666666665,0.0,16.508617647058824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4451219512195122,0.0,0.5792682926829268,0.598264540337711,0.7183037624549179,0.0,0.0,529296.9629629629,1.0,0.0,0.0,0.0,0.8641975308641975,0.07407407407407407,57.54320987654321,0.0,0.0,2.0,4.0,32.0,0.125,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,139.0,5.0,1.0,0.0,0.0,64.0,3.0,1.0,0.0,0.0,0.0,0.0,19.818372413793103,0.0,15.016882352941176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.49056603773584906,0.0,0.5408805031446541,0.5252539912917271,0.6830302958654498,0.0,0.0,529290.6049382716,1.0,0.0,0.0,0.0,0.8518518518518519,0.07407407407407407,57.54320987654321,0.0,0.0,2.0,4.0,32.0,0.125,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,135.0,5.0,1.0,0.0,0.0,63.0,3.0,2.0,0.0,0.0,0.0,0.0,20.174340425531913,0.0,17.691220588235296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.49032258064516127,0.0,0.5548387096774193,0.5130024813895782,0.6696891422103647,0.0,0.0,529267.987654321,1.0,0.0,0.0,0.0,0.8518518518518519,0.07407407407407407,57.54320987654321,0.0,0.0,2.0,4.0,32.0,0.125,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,131.0,7.0,1.0,0.0,0.0,63.0,3.0,2.0,0.0,0.0,0.0,0.0,20.513035971223022,0.0,17.691220588235296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.49673202614379086,0.0,0.5424836601307189,0.5197083961789845,0.6516062512192543,0.0,0.0,529261.5432098765,1.0,0.0,0.0,0.0,0.8518518518518519,0.07407407407407407,57.54320987654321,0.0,0.0,2.0,4.0,32.0,0.125,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,130.0,9.0,0.0,0.0,0.0,63.0,3.0,2.0,0.0,0.0,0.0,0.0,20.740071942446043,0.0,17.691220588235296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4934210526315789,0.0,0.5460526315789473,0.47268893387314437,0.6517812923456967,0.0,0.0,529255.925925926,1.0,0.0,0.0,0.0,0.8518518518518519,0.07407407407407407,57.54320987654321,0.0,0.0,2.0,4.0,32.0,0.125,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,99.0,9.0,0.0,0.0,0.0,63.0,3.0,2.0,0.0,0.0,0.0,0.0,23.94937962962963,0.0,17.691220588235296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5041322314049587,0.0,0.48760330578512395,0.2604577240940877,0.5628582161640012,0.0,0.0,529497.4444444445,0.9876543209876543,0.0,0.012345679012345678,0.0,0.8518518518518519,0.07407407407407407,57.54320987654321,0.0,0.0,2.0,4.0,32.0,0.125,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,41.0,8.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,42.86832653061225,0.0,222.98633333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5333333333333333,0.0,0.6333333333333333,0.1733333333333333,0.6751767676767677,0.0,0.0,1717.3846153846155,0.9230769230769231,0.0,0.07692307692307693,0.0,0.38461538461538464,0.38461538461538464,2.8461538461538463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,33.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,39.39607692307692,0.0,286.517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4791666666666667,0.0,0.6875,0.16666666666666666,0.7050820707070707,0.0,0.0,2403.222222222222,0.8888888888888888,0.0,0.1111111111111111,0.0,0.4444444444444444,0.4444444444444444,2.3333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,25.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.274433333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4722222222222222,0.0,0.6666666666666666,0.2222222222222222,0.7401094276094277,0.0,0.0,3541.6666666666665,0.8333333333333334,0.0,0.16666666666666666,0.0,0.5,0.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,17.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.6666666666666666,0.3333333333333333,0.7465277777777778,0.0,0.0,5232.0,0.75,0.0,0.25,0.0,0.5,0.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.599083333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.7142857142857143,0.3333333333333333,0.8333333333333334,0.0,0.0,10224.5,0.5,0.0,0.5,0.0,0.5,0.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,20.0,0.0,0.0,0.0,0.0,149.0,0.0,0.0,0.0,0.0,34.0,1.0,0.0,0.0,0.0,0.8143,0.0,2.169671140939598,0.0,8.738085714285715,0.0,0.0,0.0,0.9565217391304348,0.0,0.0,0.0,0.0,0.0,0.9565217391304348,0.0,0.0,0.0,1094.9130434782608,3.260869565217391,0.30434782608695654,1.0,0.9565217391304348,0.9565217391304348,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.36585365853658536,0.0,0.6341463414634146,0.7307692307692307,0.7094017094017094,0.0,0.0,45273.21621621621,0.7027027027027027,0.0,0.2972972972972973,0.0,0.5675675675675675,0.08108108108108109,36.972972972972975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,20.0,0.0,0.0,0.0,0.0,172.0,0.0,0.0,0.0,0.0,34.0,1.0,0.0,0.0,0.0,0.8143,0.0,4.2362558139534885,0.0,8.738085714285715,0.0,0.0,0.0,0.9565217391304348,0.0,0.0,0.0,0.0,0.0,0.9565217391304348,0.0,0.0,0.0,1094.9130434782608,3.260869565217391,0.30434782608695654,1.0,0.9565217391304348,0.9565217391304348,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.36787564766839376,0.0,0.6683937823834197,0.7712235950577919,0.753066737522696,0.0,0.0,42959.794871794875,0.717948717948718,0.0,0.28205128205128205,0.0,0.5641025641025641,0.10256410256410256,35.17948717948718,0.0,0.0,2.0,14.0,87.0,0.16091954022988506,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,20.0,0.0,0.0,0.0,0.0,182.0,2.0,0.0,0.0,0.0,34.0,1.0,0.0,0.0,0.0,0.8143,0.0,6.733364130434782,0.0,8.738085714285715,0.0,0.0,0.0,0.9565217391304348,0.0,0.0,0.0,0.0,0.0,0.9565217391304348,0.0,0.0,0.0,1094.9130434782608,3.260869565217391,0.30434782608695654,1.0,0.9565217391304348,0.9565217391304348,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.36231884057971014,0.0,0.6714975845410628,0.7190635451505016,0.76976753788348,0.0,0.0,41889.45,0.725,0.0,0.275,0.0,0.55,0.125,34.325,0.0,0.0,2.0,14.0,87.0,0.16091954022988506,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,20.0,0.0,0.0,0.0,0.0,200.0,2.0,0.0,0.0,0.0,36.0,1.0,0.0,0.0,0.0,0.8143,0.0,8.63900495049505,0.0,8.449081081081083,0.0,0.0,0.0,0.9565217391304348,0.0,0.0,0.0,0.0,0.0,0.9565217391304348,0.0,0.0,0.0,1094.9130434782608,3.260869565217391,0.30434782608695654,1.0,0.9565217391304348,0.9565217391304348,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3920704845814978,0.0,0.6784140969162996,0.6733310742121315,0.7606837606837608,0.0,0.0,38879.681818181816,0.7272727272727273,0.0,0.2727272727272727,0.0,0.5681818181818182,0.13636363636363635,31.568181818181817,0.0,0.0,2.0,14.0,87.0,0.16091954022988506,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,20.0,0.0,0.0,0.0,0.0,203.0,3.0,1.0,0.0,0.0,37.0,1.0,0.0,0.0,0.0,0.8143,0.0,10.74915458937198,0.0,8.229947368421055,0.0,0.0,0.0,0.9565217391304348,0.0,0.0,0.0,0.0,0.0,0.9565217391304348,0.0,0.0,0.0,1094.9130434782608,3.260869565217391,0.30434782608695654,1.0,0.9565217391304348,0.9565217391304348,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3974358974358974,0.0,0.688034188034188,0.6531886916502301,0.7678427934838191,0.0,0.0,36406.04255319149,0.7446808510638298,0.0,0.2553191489361702,0.0,0.5531914893617021,0.14893617021276595,29.74468085106383,0.0,0.0,2.0,14.0,87.0,0.16091954022988506,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,20.0,0.0,0.0,0.0,0.0,211.0,3.0,1.0,0.0,0.0,37.0,1.0,0.0,0.0,0.0,0.8143,0.0,11.894799999999998,0.0,8.229947368421055,0.0,0.0,0.0,0.9565217391304348,0.0,0.0,0.0,0.0,0.0,0.9565217391304348,0.0,0.0,0.0,1094.9130434782608,3.260869565217391,0.30434782608695654,1.0,0.9565217391304348,0.9565217391304348,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.39344262295081966,0.0,0.7008196721311475,0.6264186633039092,0.777357433095138,0.0,0.0,34928.08163265306,0.7551020408163265,0.0,0.24489795918367346,0.0,0.5510204081632653,0.16326530612244897,28.612244897959183,0.0,0.0,2.0,14.0,87.0,0.16091954022988506,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,84.0,3.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,31.593625000000007,0.0,9.835600000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4519230769230769,0.0,0.8365384615384616,0.4326923076923077,0.9012820512820512,0.0,0.0,1750.7142857142858,0.9047619047619048,0.0,0.09523809523809523,0.0,0.3333333333333333,0.3333333333333333,5.476190476190476,0.0,0.0,2.0,14.0,87.0,0.16091954022988506,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,80.0,3.0,1.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,33.91878571428571,0.0,29.949818181818184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.44329896907216493,0.0,0.8556701030927835,0.3917525773195876,0.883848797250859,0.0,0.0,1672.8636363636363,0.9090909090909091,0.0,0.09090909090909091,0.0,0.3181818181818182,0.3181818181818182,5.454545454545454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,92.0,3.0,1.0,0.0,0.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,29.911666666666665,0.0,30.10876470588235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.42201834862385323,0.0,0.8165137614678899,0.3486238532110092,0.8749513483458438,0.0,17.482758620689655,1376.7931034482758,0.7241379310344828,0.20689655172413793,0.06896551724137931,0.0,0.4827586206896552,0.2413793103448276,6.310344827586207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,97.0,3.0,1.0,0.0,0.0,14.0,3.0,0.0,0.0,0.0,0.0,0.0,27.408346534653468,0.0,42.079058823529415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.37719298245614036,0.0,0.7631578947368421,0.5175438596491229,0.8950558213716108,0.0,20.344827586206897,225.3793103448276,0.6896551724137931,0.2413793103448276,0.06896551724137931,0.0,0.4827586206896552,0.2413793103448276,6.310344827586207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,99.0,2.0,1.0,0.0,0.0,13.0,3.0,0.0,0.0,0.0,0.0,0.0,26.046264705882358,0.0,44.701375000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4,0.0,0.7652173913043478,0.5130434782608696,0.8959683794466403,0.0,21.071428571428573,234.10714285714286,0.6785714285714286,0.25,0.07142857142857142,0.0,0.5,0.25,6.357142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,96.0,2.0,2.0,0.0,0.0,13.0,3.0,0.0,0.0,0.0,0.0,0.0,27.79112,0.0,44.701375000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.39823008849557523,0.0,0.7610619469026548,0.5221238938053098,0.8941271118262268,0.0,24.071428571428573,242.17857142857142,0.6428571428571429,0.2857142857142857,0.07142857142857142,0.0,0.5,0.25,6.357142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,33.0,0.0,0.0,0.0,0.0,160.0,2.0,2.0,0.0,0.0,14.0,3.0,0.0,0.0,0.0,2.303363636363636,0.0,15.890396341463418,0.0,51.911647058823526,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,923.8190476190476,3.142857142857143,0.45714285714285713,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3149171270718232,0.0,0.7569060773480663,0.6662983425414365,0.8936001480345767,0.0,23.24137931034483,791.9655172413793,0.6551724137931034,0.27586206896551724,0.06896551724137931,0.0,0.5862068965517241,0.2413793103448276,6.793103448275862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,33.0,0.0,0.0,0.0,0.0,171.0,2.0,2.0,0.0,0.0,14.0,2.0,0.0,0.0,0.0,2.303363636363636,0.0,12.752822857142858,0.0,40.712875,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,923.8190476190476,3.142857142857143,0.45714285714285713,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.7745098039215687,0.6303921568627452,0.9006942489914626,0.0,25.923076923076923,869.4615384615385,0.6153846153846154,0.3076923076923077,0.07692307692307693,0.0,0.6153846153846154,0.23076923076923078,7.230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,33.0,0.0,0.0,0.0,0.0,149.0,0.0,2.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,2.303363636363636,0.0,11.252311258278144,0.0,46.9005,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,923.8190476190476,3.142857142857143,0.45714285714285713,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.34269662921348315,0.0,0.797752808988764,0.7224719101123597,0.8994677705499704,0.0,9.277777777777779,1074.2222222222222,0.7777777777777778,0.1111111111111111,0.1111111111111111,0.0,0.5,0.2777777777777778,6.888888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,33.0,0.0,0.0,0.0,0.0,126.0,0.0,2.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,2.303363636363636,0.0,10.126843750000003,0.0,32.340875000000004,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,923.8190476190476,3.142857142857143,0.45714285714285713,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.32679738562091504,0.0,0.8431372549019608,0.677124183006536,0.9157206742346061,0.0,6.0,1257.0714285714287,0.8571428571428571,0.07142857142857142,0.07142857142857142,0.0,0.42857142857142855,0.2857142857142857,7.714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,33.0,0.0,0.0,0.0,0.0,121.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,2.303363636363636,0.0,7.604622950819673,0.0,32.340875000000004,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,923.8190476190476,3.142857142857143,0.45714285714285713,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.296551724137931,0.0,0.8344827586206897,0.7144827586206897,0.911070780399274,0.0,7.0,1433.5,0.8333333333333334,0.08333333333333333,0.08333333333333333,0.0,0.4166666666666667,0.25,8.666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,33.0,0.0,0.0,0.0,0.0,116.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,2.303363636363636,0.0,4.078137931034482,0.0,32.340875000000004,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,923.8190476190476,3.142857142857143,0.45714285714285713,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.29927007299270075,0.0,0.8248175182481752,0.7562043795620439,0.9058778332693047,0.0,0.0,1658.4,0.9,0.0,0.1,0.0,0.4,0.2,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3337666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4,0.0,0.9333333333333333,0.6666666666666666,0.9555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1877432432432433,0.0,1.5293194444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.358974358974359,0.0,0.5384615384615384,0.47619047619047616,0.6557377049180327,0.0,0.0,31794.87837837838,0.918918918918919,0.0,0.08108108108108109,0.0,0.8243243243243243,0.05405405405405406,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,74.0,1.0,1.0,0.0,0.0,72.0,0.0,0.0,1.0,0.0,0.0,0.0,7.778092105263158,0.0,6.85382191780822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.34146341463414637,0.0,0.5609756097560976,0.45296167247386754,0.672530987604958,0.0,0.0,30580.844155844155,0.922077922077922,0.0,0.07792207792207792,0.0,0.8181818181818182,0.06493506493506493,71.23376623376623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
